Año,Trimestre,Provincia, Otros ,"0,256 Mbps"," 0,375 Mbps ","0,625 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,2 Mbps","1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps","6,7 Mbps",3 Mbps,"3,2 Mbps","3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,1 Mbps","10,2 Mbps","10,6 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,27 Mbps,28 Mbps,29 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,37 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps, 46 Mbps ,47 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps",51 Mbps,"50,25 Mbps",52 Mbps,54 Mbps,55 Mbps,56 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,63 Mbps,64 Mbps,65 Mbps,66 Mbps,67 Mbps,68 Mbps,70 Mbps,71 Mbps,75 Mbps,77 Mbps,78 Mbps,80 Mbps,81 Mbps,83 Mbps,82 Mbps,86 Mbps,84 Mbps,85 Mbps,90 Mbps,91 Mbps,92 Mbps,95 Mbps,97 Mbps,98 Mbps,100 Mbps,"100,1 Mbps","100,25 Mbps",105 Mbps,109 Mbps,110 Mbps,120 Mbps,122 Mbps,125 Mbps,126 Mbps,127 Mbps,128 Mbps,130 Mbps,131 Mbps,134 Mbps,137 Mbps,140 Mbps,145 Mbps,150 Mbps,155 Mbps,157 Mbps,158 Mbps,160 Mbps,164 Mbps,165 Mbps,180 Mbps,200 Mbps,203 Mbps,205 Mbps,212 Mbps,220 Mbps,225 Mbps,234 Mbps,240 Mbps,246 Mbps,250 Mbps,256 Mbps,270 Mbps,275 Mbps,300 Mbps,320 Mbps,325 Mbps,330 Mbps,340 Mbps,350 Mbps,380 Mbps,384 Mbps,400 Mbps,450 Mbps,473 Mbps,480 Mbps,500 Mbps,512 Mbps,520 Mbps,540 Mbps,600 Mbps,640 Mbps,680 Mbps,700 Mbps,768 Mbps,800 Mbps,850 Mbps,900 Mbps,945 Mbps,950 Mbps,999 Mbps,1000 Mbps,1024 Mbps,1075 Mbps,1536 Mbps,2000 Mbps,2048 Mbps,2529 Mbps,3072 Mbps,4000 Mbps,5000 Mbps,5125 Mbps,6000 Mbps,7000 Mbps,8000 Mbps,10000 Mbps
2020,1,Santa Cruz, -   , 3 , -   , -   , 25 , 39 , -   , 5.414 , -   , -   , -   , 1.973 , -   , -   , -   , 6.146 , -   , -   , -   , -   , -   , 2.364 , 11.561 , -   , -   , -   , 1 , 314 , 4.678 , -   , -   , -   , -   , 2.124 , -   , 1.775 , -   , 1.091 , -   , -   , 110 , -   , 69 , -   , -   , -   , -   , 372 , 150 , -   , -   , -   , -   , -   , -   , -   , 7 , -   , -   , -   , 19 , -   , -   , -   , -   , 7 , -   , -   , -   , -   , -   , -   , 80 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 11 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2020,1,Santa Fe, 17.656 , 102 , -   , -   , 321 , 273 , -   , 18.011 , -   , -   , 388 , 8.778 , -   , -   , -   , 57.323 , -   , -   , 57 , 5.739 , -   , 21.604 , 108.647 , -   , 2.898 , -   , 7.167 , 1.853 , 184.908 , -   , -   , -   , -   , 39.899 , -   , -   , -   , 14.382 , 139 , -   , 8.389 , -   , 41.751 , -   , -   , -   , -   , -   , 40.772 , -   , -   , -   , -   , -   , -   , -   , 7.684 , -   , -   , -   , 3 , -   , -   , -   , -   , 3 , -   , 529 , -   , -   , -   , -   , 138.333 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , 32.602 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 511 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1.784 , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , 44 , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2020,1,Santiago Del Estero, 4.501 , -   , -   , -   , 39 , 94 , 908 , 1.646 , -   , -   , 307 , 1.050 , -   , -   , -   , 12.951 , -   , -   , -   , 693 , -   , 4 , 17.306 , -   , 852 , -   , -   , -   , 56.032 , -   , -   , -   , -   , 1.224 , -   , -   , -   , 773 , -   , -   , -   , -   , 1.740 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 135 , -   , -   , -   , -   , -   , -   , -   , -   , 12 , -   , -   , -   , -   , -   , -   , 1.517 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1.269 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2020,1,Tierra Del Fuego, 7.046 , -   , -   , -   , 6 , 5 , -   , 104 , -   , -   , -   , -   , -   , -   , -   , 736 , -   , -   , 1 , 2.669 , -   , 215 , 19.252 , -   , -   , -   , 3.769 , 15 , 1.240 , -   , -   , -   , -   , 1.559 , -   , -   , -   , 161 , -   , -   , 59 , -   , 55 , -   , -   , -   , -   , -   , 172 , -   , -   , -   , -   , -   , -   , -   , 24 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 518 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2020,1,Tucumán, -   , -   , -   , -   , 16 , 36 , -   , 3.747 , -   , -   , -   , 28 , -   , -   , -   , 10.824 , -   , -   , 2.890 , 1 , -   , 154 , 32.008 , -   , 143 , -   , 165 , 8 , 50.067 , -   , -   , -   , 2 , 182 , -   , -   , -   , 2.646 , -   , -   , -   , -   , 28.266 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1.730 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 38.947 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 27.401 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1.092 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 94 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Buenos Aires, 20.676 , 17 , -   , -   , 32.863 , 609 , 27.537 , 37.696 , -   , -   , 60 , 25.900 , -   , -   , -   , 92.503 , -   , -   , 52.219 , 20.252 , -   , 39.989 , 908.827 , -   , 622 , -   , 14.692 , 493 , 246.490 , -   , -   , -   , 4 , 84.580 , -   , 2 , 24 , 16.657 , 109 , -   , 77.193 , -   , 68.537 , -   , 1 , 1 , -   , 9 , 419.815 , -   , -   , -   , -   , -   , -   , 917 , 31.827 , -   , -   , -   , 1 , -   , -   , -   , -   , 662 , -   , -   , -   , -   , -   , 1 , 1.246.405 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 25 , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 198.331 , -   , -   , -   , -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 14 , -   , -   , -   , 1 , -   , -   , -   , 94 , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 18.482 , -   , -   , -   , -   , -   , 380 , -   , 1 , -   , -   , -   , 489 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 230 , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Capital Federal, -   , 30 , -   , -   , 118 , 159 , 15 , 6.057 , -   , -   , -   , 429 , -   , -   , -   , 9.920 , -   , -   , 70 , 1.538 , -   , 2.000 , 157.084 , -   , 13 , -   , 21 , 3 , 110.181 , -   , -   , -   , 5 , 30.414 , -   , -   , -   , 4.808 , 5 , -   , 57.078 , -   , 18.542 , -   , 1 , -   , -   , -   , 192.123 , -   , -   , -   , -   , -   , -   , -   , 13.686 , -   , -   , 1 , 9 , -   , -   , -   , -   , 118 , -   , 1 , -   , -   , -   , -   , 596.830 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 16 , -   , -   , -   , -   , -   , 1 , -   , -   , 3 , -   , -   , -   , -   , 7 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 124.196 , -   , -   , -   , -   , 1 , 5 , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 6.333 , -   , -   , -   , 5 , -   , -   , -   , 2.586 , -   , -   , -   , 1 , 1 , -   , -   , -   , 1.399 , -   , -   , 1 , 22.019 , -   , 2 , -   , -   , -   , -   , -   , 2 , -   , -   , -   , 151 , -   , -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , 111 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Catamarca, 3.098 , -   , -   , -   , 34 , 29 , -   , 891 , -   , -   , -   , 263 , -   , -   , -   , 2.685 , -   , -   , -   , -   , -   , -   , 6.106 , -   , -   , -   , -   , 46 , 7.573 , -   , -   , -   , -   , 2.017 , -   , -   , -   , 816 , -   , -   , -   , -   , 6.472 , -   , -   , -   , -   , 208 , -   , -   , -   , -   , -   , -   , -   , -   , 596 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4.698 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2.532 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 233 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 14 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Chaco, 6.988 , -   , -   , -   , 69 , 14 , -   , 2.894 , -   , -   , -   , 963 , -   , -   , -   , 6.533 , -   , -   , 1.184 , 385 , -   , 13 , 13.927 , -   , 1 , -   , -   , 1 , 18.957 , -   , -   , -   , -   , 20.878 , -   , -   , -   , 2.429 , -   , -   , 1.203 , -   , 6.392 , -   , -   , -   , -   , -   , 6.193 , -   , -   , -   , -   , -   , -   , -   , 7.323 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 501 , -   , -   , -   , -   , 15.819 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4.534 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 698 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Chubut, 4.121 , 8 , -   , -   , 66 , 84 , 4 , 929 , -   , -   , -   , 7.729 , -   , -   , -   , 5.601 , -   , -   , 73 , 1.107 , -   , 328 , 53.638 , -   , -   , -   , 189 , 2.995 , 9.761 , -   , -   , -   , -   , 6.718 , -   , -   , -   , 896 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1.240 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 613 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Córdoba, 10.350 , 2 , -   , -   , 81 , 59 , -   , 19.943 , -   , -   , -   , 11.049 , 27 , -   , -   , 57.783 , -   , -   , 5.244 , 13.512 , -   , 15.910 , 109.313 , -   , 4.121 , -   , 3.656 , 1.827 , 108.628 , -   , -   , 1 , 1 , 31.005 , -   , -   , 7 , 18.342 , 17 , -   , 19.311 , -   , 40.646 , -   , -   , -   , -   , -   , 101.672 , -   , -   , -   , -   , -   , -   , -   , 12.439 , -   , -   , -   , 2 , -   , -   , -   , -   , 52 , -   , -   , -   , -   , -   , -   , 180.882 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , 1 , -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 37.071 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 16 , -   , -   , -   , -   , -   , -   , -   , 18 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 3.399 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 284 , -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Corrientes, 4.995 , -   , -   , -   , 10 , 62 , -   , 6.157 , -   , -   , -   , 710 , -   , -   , -   , 9.907 , -   , -   , -   , 968 , -   , 1.335 , 15.978 , -   , -   , -   , 309 , -   , 20.311 , -   , -   , -   , -   , 19.006 , -   , -   , -   , 2.308 , -   , -   , 1.077 , -   , 4.976 , -   , -   , -   , -   , -   , 4.963 , -   , -   , -   , -   , -   , -   , -   , 5.018 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 641 , -   , -   , -   , -   , 10.999 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3.599 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 505 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Entre Ríos, 14.178 , 1 , -   , -   , 19 , 27 , -   , 8.407 , -   , -   , -   , 4.231 , -   , -   , -   , 20.063 , -   , -   , 2.188 , 2.778 , -   , 2.766 , 47.770 , -   , 85 , -   , 88 , -   , 44.338 , -   , -   , -   , -   , 30.568 , -   , -   , -   , 5.053 , -   , -   , 3.009 , -   , 4.332 , -   , -   , -   , -   , -   , 11.858 , -   , -   , -   , -   , -   , -   , -   , 7.118 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 389 , -   , -   , -   , -   , 23.695 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5.665 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 403 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Formosa, 243 , -   , -   , -   , 1.110 , 17 , 191 , 2.077 , -   , -   , -   , 1.498 , -   , -   , -   , 10.203 , -   , -   , 22 , 2.978 , -   , 1.408 , 6.420 , -   , 2 , -   , -   , -   , 6.317 , -   , -   , -   , -   , 467 , -   , -   , -   , 692 , -   , -   , 792 , -   , 4.837 , -   , -   , -   , -   , -   , 1.381 , -   , -   , -   , -   , -   , -   , -   , 385 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4.502 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1.155 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 14 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Jujuy, 14.122 , -   , -   , -   , 27 , 28 , -   , 7.300 , -   , -   , -   , 4.950 , -   , -   , -   , 7.756 , -   , -   , -   , 2.394 , -   , 540 , 9.980 , -   , -   , -   , -   , 1 , 9.631 , -   , -   , -   , -   , 22.759 , -   , -   , -   , 841 , -   , -   , -   , -   , 3.164 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 101 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 2.531 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2.733 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 9 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 10 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,La Pampa, 1.566 , 1 , -   , -   , 236 , 56 , 313 , 3.308 , -   , -   , -   , 6.989 , -   , -   , -   , 10.727 , -   , -   , -   , 5.091 , -   , 5.317 , 45.315 , -   , 6 , -   , 1 , -   , 6.893 , -   , -   , -   , -   , 81 , -   , -   , -   , 1.411 , -   , -   , 5 , -   , 454 , -   , -   , -   , -   , -   , 446 , -   , -   , -   , -   , -   , -   , -   , 841 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1.260 , -   , -   , -   , -   , 2 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 2 , -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 5 , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 , 64 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,La Rioja, -   , -   , -   , -   , 9 , 12 , -   , 716 , -   , -   , -   , -   , -   , -   , -   , 1.385 , -   , -   , 31.584 , -   , -   , -   , 4.161 , -   , -   , -   , -   , -   , 5.045 , -   , -   , -   , -   , -   , -   , -   , -   , 4.236 , -   , -   , -   , -   , 527 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 22 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 80 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1.225 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Mendoza, 6.901 , 1 , -   , -   , 708 , 37 , 9 , 2.172 , -   , -   , -   , 2.307 , -   , -   , -   , 5.069 , -   , -   , 14 , 984 , -   , 3 , 134.590 , -   , -   , -   , 87 , 10.897 , 1.971 , -   , -   , -   , -   , 13.923 , -   , -   , -   , 97 , -   , -   , -   , -   , 1.217 , -   , -   , -   , -   , 479 , 5 , -   , -   , -   , -   , -   , -   , -   , 1.681 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1.908 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 75 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 564 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 61 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 19 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,4,Misiones, 11.508 , -   , -   , -   , 47 , 24 , -   , 3.486 , -   , -   , -   , 514 , -   , -   , -   , 16.098 , -   , -   , -   , 449 , -   , 1.236 , 17.881 , -   , 1 , -   , 5 , -   , 20.834 , -   , -   , -   , -   , 18.400 , -   , -   , -   , 2.650 , -   , -   , 1.226 , -   , 5.029 , -   , -   , -   , -   , -   , 6.986 , -   , -   , -   , -   , -   , -   , -   , 8.640 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 124 , -   , -   , -   , -   , 16.366 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3.921 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 388 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
